seller_item_name,price,Predicted,Confidence
بيبون 30كبسولة س جديد*,35.0,4102,1.00
اكستنشن 150 بلس   ,76.0,1817,1.00
سيلوكين زوك 200 مجم,103.0,2570,1.00
ديسبركام 10مجم اقراص,8.6,5877,1.00
بانتولوك 40 مجم 14 كبسولة,68.5,112,1.00
اماريل ام/500/ قديممممممم,73.5,346,1.00
بيبون اقراص عادي س .ج,35.0,4102,1.00
EDEMEX 1 MG 20 TAB,18.0,3683,1.00
دوفاستون اقراص,386.0,52,1.00
بايوتين فورت ,78.0,2128,1.00
ادابالين30جم جيل س.ج,34.0,2346,1.00
برافوتين 30 كيس,290.0,95,1.00
سوفيناسين 10م,122.0,1335,1.00
سيلوكينزوك 200 مجم 28 قرص ممتد المفعول,103.0,2570,1.00
نافوبركسين لبوس,10.0,5159,1.00
جليسرين-(رضع) 5 لبوسة فاركو,7.0,1721,1.00
نورموتيرز 15مل قطرة س ج,17.5,1017,1.00
ايبانتين 100مجم كبسول س جديد,39.0,2152,1.00
جليكودال 30 قرص س ج,57.0,1517,1.00
جليمابرايد بلاس 30/4 قرص,93.0,867,1.00
نوستامين نقط جديد,15.0,1303,1.00
براديبيكت 7.5 مجم اقراص,176.0,2414,1.00
ادويفلام امبول ,72.0,1675,1.00
توب مود 50 مجم كبسول,17.5,4957,1.00
ميوكوستا 100 مجم 20 قرص,79.0,320,1.00
اليفو 5 مج 20 قرص* ,52.0,4213,1.00
اكوا بلس شراب س ج,45.0,1337,1.00
سبانيلا 35مجم 30قرص,39.0,1603,1.00
ماريفان 3 مجم,36.0,2375,1.00
الزميندا 20مجم 3شريط,66.0,4093,1.00
هيستازين شراب**,23.0,2209,1.00
كوبال اف30قرص س ج,54.0,436,1.00
بيفاتراسين سبراى 150مل س ج/اكديما,83.0,65,1.00
رومانتيجرا20مجم4قرص,37.5,1534,1.00
اتوريزا 10\10مجم 28قرص س ج * ,166.0,377,1.00
ديكساتوبرين قطــرة جديد,26.0,869,1.00
اميولانت شراب ميباكو س.ج,30.0,2542,1.00
لاسيكس  اقراص,20.0,1705,1.00
انافرانيل 25مجم 30ق**,45.0,1348,1.00
افيميو قطره,44.0,1631,1.00
دولوكسوبرين 60 اقراص,162.0,2004,1.00
سيكودال 2مجم 30قرص ,126.0,3711,1.00
ماء غريب بامبينو مستورد,75.0,2279,1.00
اولفين امبول 2 درج,39.0,1182,1.00
دياسيرين جديد اقراص115.5,115.5,417,1.00
برونكوبرو نـــــقــــــط,19.5,3181,1.00
بون كير 1 ميكرو  ق 58.5 ج,132.0,938,1.00
جليكودال     اقراص  س ج,57.0,1517,1.00
فيروجلوبين شراب س ج,65.0,1111,1.00
كاندلكان 4مجم المستقبل س ق,40.0,3516,1.00
ديكساميثازون   امبول العامرية,36.0,58,1.00
دوروفين-كبسول جديد,153.0,87,1.00
كيتولاك  اقراص  العامرية ,38.0,744,1.00
موبيتيل 15 مجم قرص,23.5,1323,1.00
دانست 8مجم 3 امبول س ج,142.5,257,1.00
فاستر جيل 80جم /الاسراء,32.0,8299,1.00
اكساميد 5 مجم 30 قرص س - ج *,48.0,1448,1.00
تورسوريتك20مم 3شريط ق س جديد,123.0,990,1.00
كوليروز 5مل اقراص44ج,58.0,1979,1.00
جينوزول  كريم(س ج,38.0,1334,1.00
اولابكس 10 مجم اقراص,234.0,476,1.00
التراكايين 5% جيل 30 جم,31.0,1434,1.00
سيبروفلوكساسين 750 ق/اورجانو س * ج**,89.0,1724,1.00
اماريل2مم 3شريط ,55.5,503,1.00
كولوفرين ايه 30 قرص,99.0,690,1.00
ديكلاك 150 2 شريط 20ق,132.0,1324,1.00
اتورستات 10مجم اقراص,40.0,3689,1.00
سيريتايد  دسكس250/50مكج60ج س.ج,257.0,478,1.00
LASILACTONE TABS 50 MG 30,67.5,950,1.00
باوريكتا 4 قـرص,58.0,330,1.00
فوميبريك 30 قرص/س ج,66.0,1092,1.00
اليير 5مجم 20قرص,52.0,3832,1.00
سويتال 75كيس,85.0,1844,1.00
بون كير 1 ميكروجرام 3شريط س ج 2,132.0,938,1.00
اسبريكارلو اسبرين 81,28.5,1619,1.00
ريفاروسبير 10مجم 20 قرص * س ج,254.0,60,1.00
اكستنشن300  28ق س ج,102.0,2341,1.00
نورفاسك 5مج 30قرص ,123.0,500,1.00
باى الكوفان اقراص 81ج,81.0,28,1.00
دورميفال كبسول 2 شريط سعر جددددديددد,30.0,3329,1.00
ديابيتونورم اقراص,38.0,1837,1.00
فاستل 120مجم 3 شريط,42.0,4384,1.00
دوكسيرازول 60مجم اقراص,72.75,775,1.00
لاميكتال 25مجم اقراص,54.0,2869,1.00
ريموواكس نقط**,24.0,2506,1.00
ارث فرى 3شريط,261.0,366,1.00
دوليبران 1000مج 15قرص #,48.0,184,1.00
جليبتس50/1000بلاس قرص,192.0,116,1.00
كونفنتين400 سعر جديد,150.0,20,1.00
انتى كوكس 15مجم 2شريط س جديد,73.5,1367,1.00
نانازوكسيد 30قرص جديد,114.0,456,1.00
دولسيل 4مجم اقراص,51.0,3132,1.00
اوميز 10مجم  14كبسول,40.0,2628,1.00
فليكتور 50 مجم  كبسول سعر جديد,87.0,446,1.00
بريمبران امبول س ج,60.0,1073,1.00
كلوباترا كريم,26.0,1808,1.00
فنتال بخاخ جديد,50.0,796,1.00
داونيبرازول40 اقراص سعر جدبد,95.0,273,1.00
VIAGRA 100 MG 4 TAB,144.0,105,1.00
داونيستيرولين40/10مجم اقراص,120.0,2453,1.00
تريتاس 1.25مجم14قرص,44.0,1479,1.00
اوكتاترون 3شريط,114.0,232,1.00
هيلسيك 40 مجم14 كبسول**,73.0,1575,1.00
رينكس نقط للكبار18ج,18.0,4305,1.00
سيبروفلوكساسين 750مج 10قرص س.ج.,89.0,1724,1.00
يوريبان اقراص 30قرص/ س ج,36.0,1408,1.00
ايفكسور 75 اكس ار كبسول,122.0,1329,1.00
مايوديورا10 مجم,69.0,4623,1.00
فاستل 180 مجم 20 أقراص,54.0,3752,1.00
فومبريك 30 قرص,66.0,1092,1.00
كوديلاترول اقراص,52.5,4158,1.00
الوكيتا دى اس شامبو 250مل,199.0,3183,1.00
ابيكوبرد 20مجم بديل سولوبريد جديد ,54.0,Unknown,0.57
بريستافلام اقراص 2 شريط,70.0,596,1.00
جليبتس 50مجم30قرص س.ج,151.5,925,1.00
بيتاسيرك 16 سعر جديييييد,219.0,372,1.00
ماريفان 3 مجم,36.0,2375,1.00
باى بروفنيد اقراص سعر جديد=,37.0,230,1.00
دوسباتالين 200 ريتارد ,138.0,1091,1.00
اماجلوست 30 / 2 مجم,67.5,2956,1.00
لاميكتال 25مجم / س ج,54.0,2869,1.00
ديلاترول 25  ** 3 شريط  ج ,52.5,1904,1.00
دياميكرون 30ام ار 30قرص س.ج,60.0,845,1.00
تريفيستال ريتارد ق,47.5,2321,1.00
روتاسى 20 قرص ,19.0,1540,1.00
تريتاس 1.25  / 2 شريط,44.0,1479,1.00
اليربان شراب سعر جديد,21.0,2429,1.00
ايسوبتن 240 ريتارد=3شريط,97.5,1394,1.00
تريب جولد 3 شريط,120.0,1278,1.00
سيلوكينزوك 200مجم اقراص,103.0,2570,1.00
دوروفين كبسول 30كبسول,153.0,87,1.00
نوفيستوريك 20مجم 14 قرص**,53.0,2013,1.00
ميتاكارديا ام ار,60.0,1574,1.00
فوميبريك 30 قرص,66.0,1092,1.00
برافوتين 14كيس,150.0,71,1.00
اوميز 40مج ك 2شريط  س ج/الفرعونية,130.0,144,1.00
ALOEKITA SHAMP. DS 1 250 ML,199.0,3183,1.00
ميليتوفكس 1000/5مجم اقراص,163.5,3586,1.00
كتافلام 50 مجم 2شريط,86.0,30,1.00
زيستريل 5 مجم  10 قرص,20.5,3580,1.00
تلفاست120مج76ج,76.0,313,1.00
يوريكونترول اقراص,18.0,3501,1.00
اميولانت شراب *س جديد,30.0,2542,0.91
اتورستات 10 مجم أقـراص,40.0,3689,1.00
اوتريفين اطفال جدييييد 10 جنيه,24.0,513,1.00
كولونا 30 قرص جديد,69.0,175,1.00
برافامكس 200 م اقراص,122.0,701,1.00
الكابريس 10مجم 3شرييييط,78.0,977,1.00
دوليبران بديل نوفالدول,48.0,184,1.00
بترو اقراص,69.0,2737,1.00
داونيستيرولين10/ 40 مجم,120.0,2453,1.00
دلتارينو بخاخة للأنف,30.0,1179,1.00
ابيكسدون 3مجم   اقراص,126.0,Unknown,0.67
ماكسيكال د شراب120مل س ج/جراند فارما,48.0,3480,1.00
دوروفين س جديد,153.0,87,1.00
ايزوجاست 20مجم 14 كبسول س.ج,122.0,4762,1.00
فيروجلوبين--كبسول,150.0,15,1.00
نوستامين قطــره سعر 7 جنيه,15.0,1303,1.00
تومكس بلس 50 ق/س ج,60.0,4331,1.00
بون كير 1مجم س ج,132.0,938,1.00
ايفيبرونت شراب,45.0,965,1.00
التيازيم اقراص,46.0,2006,1.00
دايت سويت 100 قرص,34.0,3634,1.00
لاكريتيرز قطرة31.5جنيه,49.0,1889,1.00
رومارين سعرجديدامبولات,27.0,2080,1.00
افيل 6امبولات سع جديد 39,39.0,338,1.00
اكس تنشن 300 م  عادى,102.0,2341,1.00
جراليبنتين اكس ار 300 مجم,135.0,2285,1.00
ناتريلكس اس ار سعر جديد 29ج,55.0,454,1.00
سليبركس  200مجم3شريطططط,153.0,176,1.00
فيسرالجين اقراص/سعر جديد,42.0,622,1.00
دياميكرون 30 ام ار س ج,60.0,845,1.00
بانادول كولد اند فلو,76.0,166,1.00
جولد بلس كلنسر دش كبير 250مل سعر جديد,75.0,420,1.00
باى كيتوجيسك 3شرريط .جديد,81.0,243,1.00
ديبرام20مج,84.0,1969,1.00
افيل 6 امبول س ج,39.0,338,1.00
لازيلاكتون 100مجم 30 قرص سعر جديد,100.5,1626,1.00
Lamictal tab25mg,54.0,2869,1.00
سايميدل شراب ج,50.0,1279,1.00
نوستامين نقط,15.0,1303,1.00
فيدروب نقط / س - ج,26.0,130,1.00
كتافاست50مجم/9اكياس ,72.0,46,1.00
اوندالينز 4 مجم سريع الذوبان,160.0,1051,1.00
ليبراكس اقراص سعرجديد,48.0,444,1.00
افيفافاسك 160/10مجم اقراص,140.0,1402,1.00
ايزيس نعناع 17 جنيه,17.5,8931,1.00
بيبون كبسول س.ج,35.0,4102,1.00
ديبافالى 50مجم 28قرص,116.0,3198,1.00
كوليروز20مجم3شريط/ماركيرل,132.0,614,1.00
الجزال كريم-كيمي فارم,46.0,1563,1.00
ISOPTIN SR 240 MG 30 TAB,97.5,1394,1.00
دوكسيرازول 30 مجم اقراص,44.25,2629,1.00
جابى ماش 300 مجم س.ج,85.5,334,1.00
كاندلكان 16مجم اقراص س جديد,60.0,1513,1.00
روتاسى 60  20قرص  ,19.0,1540,1.00
هاى فريش قطرة/جمجوم س ج,75.0,277,1.00
كالسيوم  د  3  ف جديد,51.0,2137,1.00
سوفيناسين 5مجم 3 شريط,141.0,993,1.00
ستارفيل غسول بشرة,125.0,9532,1.00
سيريتيد 250 ديسكس/60 جرعه/ س ج,257.0,478,1.00
الجزال سيراكتيف كريم,46.0,1563,1.00
اماريل 3 مجم اقراص 3 شريط س ج,61.5,252,1.00
افيل 6 امبول ,39.0,338,1.00
افيميو قطرة ,44.0,1631,1.00
فوار فروت 6 كيس,24.0,94,1.00
فلكسوفان 20 ك/ العامرية,20.0,3790,1.00
زيثروماكس600مج شراب15مل/فايزر,61.0,668,1.00
لوبريكف شراب 28.5ج,28.5,2282,1.00
سيمباتكس 30مج30ك س ج/ايفا,228.0,268,1.00
زيثروماكس 600مجم شراب س.ج,61.0,668,1.00
دولسيل 6 مجم 3 شريط,66.0,2450,1.00
فابوزول محلول استنشاق**,19.5,3009,1.00
كورتيبلكس اطفال,27.0,1412,1.00
تريتاس 1.25   اقراص,44.0,1479,1.00
اوستيوكير شراب ,65.0,585,1.00
اتوريزا10/10 2 شريط 110جنيه,166.0,377,1.00
افيل 6 امبول  س * ج ,39.0,338,1.00
فيلدافورمين 1000/50 مجم ,138.0,1003,1.00
كوليروز 20 مجم اقراص,132.0,614,1.00
فاروفيجا 3 شريط,108.0,1143,1.00
سيتراك شراب,25.5,5591,1.00
كونترولوك 20مجم اقراص///,100.0,285,1.00
ابيمول لبوس 15 ج,15.0,2359,1.00
كوردارون 200مجم جديد,48.0,1260,1.00
اكستنشن 150 بلس اقراص 28 ق س.ج,76.0,1817,1.00
سيردالود 2 مجم 20 قرص,54.0,1296,1.00
لازيكس 20مجم  امبول,24.0,1084,1.00
كريستوليب 10 مجم اقراص,108.0,1055,1.00
ايسوبتين 240 ريتارد 30ق,97.5,1394,1.00
ايرستابكس كو 5\40 مجم ق,108.0,1269,1.00
داونستيرولين 40/10 مجم يوتوبيا,120.0,2453,1.00
دوروفين كبسول سعر جديددد,153.0,87,1.00
سيتال شراب سعر جديد ,31.0,249,1.00
ترنتال400 اس ار اقراص,56.0,360,1.00
كونترولوك 20مجم اقراص,100.0,285,1.00
فيدروب نقط سعر جديد,26.0,130,1.00
سيليبركس 200 3شرائط,153.0,176,1.00
لوبريفيسك قطره,32.0,1757,1.00
الكابريد 50 مم ق ,61.5,1356,1.00
التراكايين ــ جيل,31.0,1434,1.00
فلدين 20مجم فوار 10قرص س.ج,28.0,2662,1.00
روسيتور 10مجم س ج ج ج ج,41.0,1446,1.00
فيسرالجين اقراص سعر جديد,42.0,622,1.00
سيتابرونكس20مجم اقراص,78.0,4322,1.00
سبانيلا 30قرص س ج,39.0,1603,1.00
الكابرس بلس 10/160,76.0,3373,1.00
التراكايين جيل سعر جديد 15.5,31.0,1434,1.00
دانسيت8مجم 3امبولة,142.5,257,1.00
نيفيلوب بلس 25/5 اقراص س جديد,92.0,1357,1.00
برافاماكس 200مجم 10قرص,122.0,701,1.00
تارجو 750مجم 2 شريط,188.0,821,1.00
هيدروفيرين نقط ,44.0,1522,1.00
بترو اقراص 3 شريط,69.0,2737,1.00
اليير 5مجم 20قرص,52.0,3832,1.00
تلفاست شراب افنتس فارم س ج,50.0,237,1.00
كتافلام50مجم اقراص43ج,86.0,30,1.00
سوفيناسين 5مجم 141ج,141.0,993,1.00
كارباميد كريم س ج,35.0,1221,1.00
فورتيموكس قطرة بلس,39.0,1834,1.00
جينوكونازول0.4% كريم مهبلي30جم س ج/ابيكس,23.5,3680,1.00
اماريل ام 3 شريط اقراص,73.5,346,1.00
تورستيرتيك 100م اقراص  ,195.0,1326,1.00
ايمباكوزا 25مجم اقراص,240.0,1471,1.00
كورتيبلكس ب6 اطفال امبولات س ج,27.0,1412,1.00
اوكتاترون  30 كبسول 3شريط,114.0,232,1.00
تيراتام 500 اكس ار 20 قرص س ج 96ج,148.0,1218,1.00
انافرانيل 75مجم س ج,75.0,279,1.00
بانادول كولد اند فلو  ,76.0,166,1.00
تيبونينا فورت 20قرص,90.0,733,1.00
انكونت ط م 4م قرص,91.5,2078,1.00
لوفير 400مجم 10قرص,76.0,1305,1.00
ادبالين 30 مجم جيل,34.0,2346,1.00
اتورستات 40مجم 14قرص,76.0,2696,1.00
ارثروفاست 150 مجم 14 قرص/س ج,83.0,359,1.00
اوتريفين بيبى سالين نقط س جديد,13.0,762,1.00
سيريتد 500مجم س ج,316.0,472,1.00
بكتى برو شراب,29.5,2986,1.00
ابيكوتيل 20مجم - 10قرص,28.5,2155,1.00
بيرفكت كير 120مل  محلول  .ض,100.0,2635,1.00
دايت سويت 100 قرص,34.0,3634,1.00
تامسولين بلس اقراص 112 ج,148.0,1031,1.00
برونشيكم شراب سعر 45,49.0,160,1.00
الكابرس 10/160 بلاس,76.0,3373,1.00
لوفير 2شريط  السعر الجديد,76.0,1305,1.00
تاروليمس مرهم,129.0,1022,1.00
دياميكرون 30مجم ام ار 3شرائط,60.0,845,1.00
فيروترون  30 كبسول جديددد**,99.0,147,1.00
باي بروفينيد 20قرص #,37.0,230,1.00
جينوكونازول8/كريم,31.0,1778,1.00
ايمباكوزا 25مجم 30قرص ,240.0,1471,1.00
ديكساتوبرين قطرة س ج,26.0,869,1.00
اتاكاند 8 مجم ق,83.0,874,1.00
اكتوفنت سى ار اقراص ,12.0,3770,1.00
دوجماتيل فورت كبسول جديد,26.0,2441,1.00
الكابرس 160/10 بلس اقراص,76.0,3373,1.00
تريفستال ريتارد 30قرص,47.5,2321,1.00
توبمود 50 مجم  17.5 جنية ,17.5,4957,1.00
زيرتك نقط,27.5,900,1.00
توسيستوب شراب ( ب 25 ) * س ج,32.5,1720,1.00
اوميز40مجم/20كبسولة,130.0,144,1.00
فلدين 20مجم اقراص فوارة جديد,28.0,2662,1.00
برونكوبرو نقط,19.5,3181,1.00
موبيتل 15 مجم   اقراص س ج,23.5,1323,1.00
سيريتيد 250 ديسكس*س جديد,257.0,478,1.00
نكسيكيور 40مجم اقراص س ج,152.0,242,1.00
البندازول اقراص ,46.0,4139,1.00
اترابكس 4 كبسوله/ابيكس,26.0,2897,1.00
دورميفال كبسول 2 شريط ميباكو,30.0,3329,1.00
فنتال بخاخ س.ق,50.0,796,1.00
بوتافين 50 مجم اقراص,74.0,1701,1.00
تامسولين بلس 20قرص ,148.0,1031,1.00
سيكودال 2م3شريط س/ج,126.0,3711,1.00
اماريل 1مجم 3 شريط ,26.5,1573,1.00
جوسبرين 81 مجم3شريط,81.0,583,1.00
دوجماتيل فورت  كبسول س ج,26.0,2441,1.00
ميوفين 30 كبسوله  س.ج #,54.0,428,1.00
افوصويا 300 مجم كبسول جديد,350.0,1594,1.00
اتاكاند 4 مجم ق,39.75,2064,1.00
اكوا بلس 120مل شراب ,45.0,1337,1.00
تورسيرتك 100م غوالى,195.0,1326,1.00
باى كيتوجيسيك 150 مجم 20 ق,81.0,243,1.00
شاى رويال ريجيم صغير س.ج,25.0,2097,1.00
داونوبرازوال40مجم اقراص س ج ج ج,95.0,273,1.00
ار اكس مساج كريم سعر50 جنيه,75.0,8771,1.00
دوجماتيل200 فورت اقراص ,26.0,2441,1.00
الكابرايد50مجم اقراص,61.5,1356,1.00
ابيمول لبوس,15.0,2359,1.00
ديباكين  شرب س/ج,36.5,2121,1.00
اتور 20مجم 10قرص,59.0,319,1.00
رجكور 10 مجم 10اقراص س جديد,16.0,3475,1.00
بى تويلف 30 كبسولة فيتامين,114.0,36,1.00
زيثروماكس 0 60شرب س ج,61.0,Unknown,0.54
كوبال اف 30ق/جلوبال نابي ,54.0,436,1.00
برونكوبرو نقط سعر جديد=,19.5,3181,1.00
كروميوم ميباكو 20ك,40.0,4115,1.00
مايودورا 10 مجم 3شريط,69.0,4623,1.00
فابوزول محلول استنشاق س جديد,19.5,3009,1.00
روكسيكام 4 مل اقراص,100.0,285,1.00
نافوبروكسين لبوس,10.0,5159,1.00
فلاجيل 500مج 20قرص ,23.0,229,1.00
دورميفال 20كبسولة,30.0,3329,1.00
نانازوكسيد30 قرص س ج,114.0,456,1.00
ماكسيلاز شراب س جدييد,57.0,137,1.00
ابيكسيدون شراب ,60.0,2482,1.00
كوبال عاده 3شريط,38.25,1187,1.00
اتاكاند 16مجم اقراص,116.0,843,1.00
فياجرا 50 مجم 4 قرص س.ج,78.0,383,1.00
تورسيرتيك 20 مجم 30قرص س جديد,123.0,990,1.00
سينوبريل كو 30قرص #,105.0,1420,1.00
زيرتيك شراب,32.5,557,1.00
اريثروفاست 150 مجم اقراص س.ج,83.0,359,1.00
الجازال كريم 46 ج,46.0,1563,1.00
ديبروساليك مرهم**,13.0,2610,1.00
سبانييلا 35 مجم 30 قرص,39.0,1603,1.00
فلاجيل 500 مجـم اقـراص افنتس س ج,23.0,229,1.00
